MS	x	y	z	vx	vy	vz	ax	ay	az	
57524	0.531287	2.47369	0.0233849	-0.0244693	-0.0978558	1.76628e-10	-0.0892182	0.341689	0.346329	
57585	0.530132	2.464	0.0303526	-0.0486095	-0.107518	1.01591e-10	-0.220916	0.390765	0.423294	
58244	0.664623	2.36408	0.0676024	-0.240184	-0.127666	7.59322e-11	-0.0872472	0.245384	0.253107	
58425	0.679479	2.3105	0.0662172	0.192539	-0.160654	0.00582628	1.95807e+07	-1.10869e+07	7.40305e+06	
58605	0.75675	2.28809	0.0930655	-0.376482	-0.141357	3.32605e-12	-0.187016	0.255838	0.0369562	
58875	0.863778	2.21241	0.104886	-0.459053	-0.179605	8.73287e-11	-0.0243652	0.123226	0.415851	
59084	0.97618	2.17694	0.121243	-0.466129	-0.143941	6.32193e-11	-0.283973	0.200385	0.191574	
59145	0.990987	2.17403	0.121624	-0.524504	-0.14065	1.34804e-10	-0.245642	0.205608	0.236498	
59234	1.05637	2.15619	0.12783	-0.537743	-0.192685	2.83995e-11	-0.013997	0.288586	0.18933	
59475	1.23023	2.08259	0.156487	-0.607064	-0.175108	3.12553e-10	-0.0809425	0.139803	0.347281	
59534	1.24845	2.07723	0.157366	-0.6455	-0.215065	6.25927e-11	0.0441296	0.174451	0.260803	
60105	1.75431	1.96853	0.215495	-0.723729	-0.33738	1.23458e-10	-0.077148	0.0252717	0.342939	
60164	1.81089	1.95345	0.219959	-0.72504	-0.30353	1.53655e-10	-0.137762	0.0776892	0.341456	
60284	1.89819	1.93766	0.224929	-0.7069	-0.262147	4.84363e-11	-0.117864	0.1518	0.161454	
60405	2.00495	1.92854	0.24215	-0.640534	-0.258418	3.10761e-11	-0.231764	0.120747	0.129484	
60494	2.06488	1.92912	0.233944	-0.616952	-0.255263	1.23895e-10	-0.139074	0.144349	0.37544	
60555	2.11142	1.91598	0.221733	-0.574233	-0.216	1.36659e-10	-0.21856	0.142028	0.267959	
60795	2.24179	1.88784	0.248606	-0.295461	-0.0519776	8.28064e-12	-0.183122	0.270721	0.276021	
60945	2.2568	1.88384	0.242117	-0.414117	0.0378139	-0.0974488	4.71518e+07	6.99015e+07	-1.26163e+07	
61214	2.33298	1.8832	0.248167	-0.00930023	0.0688519	8.52636e-11	-0.228871	0.464922	0.129187	
61305	2.34403	1.89892	0.26529	-0.000219451	0.0513914	4.2e-11	-0.288173	0.513327	0.14	
61365	2.33259	1.87835	0.258891	0.0178121	0.0373194	1.07853e-11	-0.215145	0.497272	0.0898776	
61395	2.33259	1.87835	0.258891	0.0178121	0.0373194	9.16751e-11	-0.215145	0.497272	0.0898776	
