MS	x	y	z	vx	vy	vz	ax	ay	az	
141571	0.99346	0.449057	-0.349007	-0.0420317	-0.100348	1.13658e-10	-0.274	0.791214	0.378859	
142261	1.02304	0.43854	-0.326516	-0.0120704	0.0664616	2.88258e-11	-0.370373	0.693016	0.240215	
142321	1.02509	0.449221	-0.321075	0.0168634	0.039379	3.30282e-11	-0.347461	0.671962	0.36698	
142561	1.00854	0.462886	-0.299747	0.0682481	-0.0397799	2.13682e-11	-0.306331	0.71744	0.101753	
143041	0.988216	0.444106	-0.302974	0.0535528	-0.0362848	8.41407e-11	-0.222295	0.738624	0.40067	
143724	0.945815	0.415254	-0.300132	0.0193844	-0.00336171	8.70577e-11	-0.224976	0.804749	0.36274	
143814	0.944936	0.413103	-0.293166	-0.015019	0.00953498	5.36224e-11	-0.306502	0.61989	0.357482	
144444	0.950034	0.406212	-0.30578	0.0184757	-0.0712256	6.06364e-11	-0.287876	0.596698	0.202121	
144924	0.952393	0.352179	-0.321605	-0.023056	-0.0292181	3.29213e-11	-0.0897355	0.712802	0.274344	
144984	0.954394	0.350396	-0.326221	-0.029789	-0.0202148	2.00035e-11	-0.143864	0.618972	0.333392	
145194	0.965356	0.358178	-0.344723	-0.0390797	0.0134548	3.35304e-11	-0.269589	0.668554	0.37256	
145224	0.965356	0.358178	-0.344723	-0.0363761	0.0204857	1.19502e-10	-0.249229	0.707062	0.497924	
145344	0.969422	0.363533	-0.353138	-0.0172172	0.0570731	9.55515e-11	-0.243284	0.705875	0.455007	
146424	0.919955	0.415417	-0.391705	0.0396673	0.0117248	5.07716e-11	-0.419183	0.626501	0.338477	
146454	0.919955	0.415417	-0.391705	0.0561846	0.0180175	6.21973e-11	-0.296476	0.607143	0.414649	
146635	0.903437	0.419203	-0.401598	0.0436276	0.0298812	9.8198e-11	-0.219277	0.759537	0.467609	
147624	0.902315	0.444646	-0.371805	0.0431645	-0.0450056	4.50471e-11	-0.216668	0.703056	0.115505	
148014	0.885221	0.402613	-0.354218	0.0307359	-0.095625	1.42424e-10	-0.230211	0.667137	0.474748	
148224	0.898899	0.376491	-0.353084	-0.0369529	-0.0800275	4.09462e-11	-0.193606	0.751909	0.341218	
149064	1.15519	0.265374	-0.340589	-0.481685	-0.257898	-4.80203e-12	-0.260465	0.329958	-0.0320135	
149544	1.39803	0.154617	-0.333027	-0.442453	-0.276336	8.39348e-11	-0.04882	0.506895	0.466304	
149814	1.55618	0.0711558	-0.347525	-0.398863	-0.139595	3.6594e-11	-0.121057	0.431518	0.6099	
150504	1.6778	0.181588	-0.309965	0.0311885	0.437566	-1.03718e-11	-0.593179	0.611907	-0.0691457	
150684	1.65785	0.269655	-0.292088	0.0959375	0.495897	-2.07094e-11	-0.567416	0.620912	-0.230104	
151314	1.49425	0.58491	-0.321032	0.304183	0.344067	9.4774e-12	-0.726081	0.777041	0.0789783	
152784	1.00293	0.517386	-0.362647	-0.0225354	-0.310397	1.045e-10	-0.186663	0.605293	0.49762	
153594	1.12139	0.361506	-0.373441	-0.167941	-0.03174	8.27327e-11	-0.335055	0.533303	0.459626	
154434	1.31758	0.320706	-0.381597	-0.242995	-0.167948	5.19902e-11	-0.289209	0.426017	0.346601	
154464	1.31758	0.320706	-0.381597	-0.246255	-0.174677	4.04387e-11	-0.284517	0.502698	0.336989	
154584	1.36925	0.296944	-0.375328	-0.234322	-0.167421	7.73542e-11	-0.301281	0.489815	0.322309	
154614	1.36925	0.296944	-0.375328	-0.227043	-0.182797	6.38938e-11	-0.371938	0.580058	0.266224	
154734	1.39998	0.27438	-0.371066	-0.210156	-0.201819	2.41833e-11	-0.375407	0.462123	0.201527	
155064	1.47639	0.221312	-0.356833	-0.146845	-0.221254	1.37642e-11	-0.255483	0.609704	0.152936	
155154	1.49917	0.195796	-0.353581	-0.126716	-0.164518	1.43519e-11	-0.194148	0.627547	0.239198	
155694	1.59774	0.140757	-0.351644	-0.175596	-0.0703539	2.51164e-11	-0.310216	0.416584	0.418607	
156264	1.7092	0.135628	-0.356984	-0.19451	0.0396723	2.66498e-11	-0.180697	0.504314	0.444163	
156864	1.78476	0.173977	-0.354109	-0.0105058	0.0219162	3.0224e-11	-0.349592	0.728492	0.251867	
157374	1.74356	0.18938	-0.355733	0.217646	0.0596806	1.66483e-11	-0.166356	0.735337	0.277472	
157404	1.74356	0.18938	-0.355733	0.238733	0.0745303	1.92072e-11	-0.168281	0.827226	0.128048	
157734	1.63342	0.200005	-0.376857	0.307275	0.113829	3.83223e-11	-0.274654	0.763186	0.425804	
157824	1.59832	0.20611	-0.381339	0.297195	0.118643	7.03699e-11	-0.218027	0.851924	0.586416	
158034	1.53573	0.222013	-0.389721	0.25607	0.122899	3.07729e-11	-0.260652	0.769894	0.512882	
158484	1.38151	0.278481	-0.401852	0.17452	0.156337	1.64884e-11	-0.43514	0.71666	0.183205	
158935	1.2809	0.337748	-0.420764	0.0684849	0.0836242	3.56711e-11	-0.200005	0.666996	0.396345	
159324	1.22934	0.369389	-0.432315	0.0643782	0.045903	1.46947e-11	-0.547949	0.790313	0.244911	
160284	1.15803	0.315689	-0.427867	0.0599054	-0.251669	5.8376e-11	-0.160255	0.581626	0.486467	
161244	1.2127	0.0822659	-0.406811	0.0821265	-0.16045	2.10632e-11	-0.28712	0.716683	0.234036	
162234	1.15382	-0.0699188	-0.416221	0.0758445	0.0412818	9.85899e-11	-0.356283	0.631451	0.410791	
164034	0.958604	0.224032	-0.419818	-0.0131149	0.366366	3.22148e-11	-0.396364	0.571878	0.214765	
164844	0.837608	0.487461	-0.45181	-0.0246946	0.131881	5.57871e-11	-0.496164	0.510142	0.464892	
164874	0.837608	0.487461	-0.45181	-0.0364717	0.13663	7.24488e-11	-0.455629	0.4666	0.60374	
166164	0.883501	0.624585	-0.434374	-0.0487723	-0.00220605	1.79676e-11	-0.441886	0.576816	0.29946	
166314	0.890691	0.626931	-0.434763	-0.00610496	0.0331736	1.97607e-11	-0.404617	0.484968	0.131738	
